file_idx,event_idx,gen_particle_idx,eta,phi,pt,vx,vy,vz,sum_e,sum_e_minus_pt,Q2,x,y
0,782,8,-7.289594173431,2.367325305939,1.189751982689,0.0,0.0,0.0,5.858240055125,0.68340072211,1.559291124344,1.601351e-05,0.092209383845
0,783,8,-7.195340633392,-1.06122148037,1.284215807915,0.0,0.0,0.0,0.0,0.0,1.849449634552,1.6175951e-05,0.108269758523
0,784,22,-7.146880149841,1.506651163101,1.399505853653,0.0,0.0,0.0,5.174500634359,6.868181396641,2.11555981636,2.7004928e-05,0.074185110629
0,785,1,-7.432318687439,-2.196614027023,1.106190443039,0.0,0.0,0.0,1.970621229282,2.265388809699,1.256944656372,4.494554e-05,0.026482807472
0,786,6,-7.197879314423,-1.289436340332,1.362242698669,0.0,0.0,0.0,1.028890589884,0.592133607713,1.956844568253,3.5853074e-05,0.0516849868
0,787,2,-6.956767082214,-2.968477249146,1.796142578125,0.0,0.0,0.0,0.821878288426,1.265733484146,3.283647537231,0.000177514536,0.017516892403
0,788,2,-7.401228904724,2.382026672363,1.160185098648,0.0,0.0,0.0,0.0,0.0,1.359926939011,0.000126018174,0.010219198652
0,789,15,-7.176399707794,1.945434451103,1.449007868767,0.0,0.0,0.0,10.148357579297,17.947494964101,2.126675128937,0.000158324212,0.012720033526
0,790,4,-5.992383956909,2.620924472809,4.526623725891,0.0,0.0,0.0,4.028904351183,6.241884677301,21.707824707031,0.000366520166,0.056085795164
0,791,41,-5.723240852356,-2.969540119171,3.398147583008,0.0,0.0,0.0,11.386887832874,13.803820332854,21.329053878784,4.4041866e-05,0.458606630564
0,792,9,-6.909688949585,0.722674548626,1.897071242332,0.0,0.0,0.0,7.127137569106,11.119431834122,3.635340452194,0.000343237538,0.01002962701
0,793,1,-6.673807144165,2.657685518265,2.021230459213,0.0,0.0,0.0,8.220161753933,0.798722731537,4.903650283813,2.7827396e-05,0.166871190071
0,794,7,-6.84829044342,1.588705182076,1.836204409599,0.0,0.0,0.0,2.705073584194,0.615825023677,3.741514921188,3.5841189e-05,0.09885520488
0,795,2,-7.071536540985,2.408487081528,1.605710625648,0.0,0.0,0.0,4.232219157848,3.719491860628,2.617213726044,0.000166718455,0.01486585848
0,796,2,-7.203748703003,1.993093729019,1.370227575302,0.0,0.0,0.0,4.051488903932,4.662884629031,1.956796765327,4.5740475e-05,0.040511611849
0,797,4,-7.373585224152,1.821988940239,1.135295033455,0.0,0.0,0.0,0.0,0.0,1.368052124977,2.238977e-05,0.05786120519
0,798,34,-6.719903469086,2.886372804642,2.109302997589,0.0,0.0,0.0,6.052009196536,7.07334403003,4.886785984039,5.1674688e-05,0.089552946389
0,799,2,-7.140451431274,1.533082723618,1.499593377113,0.0,0.0,0.0,10.443817912444,17.186040541754,2.281477212906,0.000150750464,0.014331510291
0,800,4,-7.282873630524,-0.016714937985,1.241507172585,0.0,0.0,0.0,1.473705326302,0.37247327449,1.63809299469,2.6263167e-05,0.059064414352
0,801,1,-6.698229789734,-2.31508398056,2.061583757401,0.0,0.0,0.0,1.596249657543,3.090610538742,4.880877971649,3.5766192e-05,0.129228919744
0,802,9,-6.639674663544,2.07147526741,2.471365451813,0.0,0.0,0.0,6.048682010162,7.239852614175,6.203889369965,0.000378700177,0.015513257124
0,803,37,-7.496911525726,2.751094818115,0.993658959866,0.0,0.0,0.0,12.932003214068,23.692425547104,1.058452248573,1.4922572e-05,0.067167945206
0,804,3,-7.20249080658,1.240253567696,1.381342053413,0.0,0.0,0.0,6.617625789518,1.63272857156,1.975151777267,5.5101489e-05,0.033944670111
0,805,2,-6.481377601624,-0.076406225562,2.839577674866,0.0,0.0,0.0,7.733520698267,10.907668505696,8.350806236267,0.000229612211,0.034440375865
0,806,71,-6.291525363922,-0.165112614632,2.83983373642,0.0,0.0,0.0,5.43494164293,6.248599852523,10.097629547119,4.7494312e-05,0.20133176446
0,807,42,-5.638069629669,2.680824995041,2.618342161179,0.0,0.0,0.0,12.921698854358,3.060731367235,17.89554977417,2.7470214e-05,0.616903841496
0,808,1,-7.21414899826,3.071815729141,1.298500418663,0.0,0.0,0.0,0.0,0.0,1.835178375244,2.1393731e-05,0.081231817603
0,809,3,-7.149754047394,-1.602051496506,1.36183154583,0.0,0.0,0.0,0.0,0.0,2.052702188492,2.0140251e-05,0.096515156329
0,810,49,-6.682654857635,2.816344022751,2.108827352524,0.0,0.0,0.0,1.772261726122,0.443327073876,5.071098327637,3.9029379e-05,0.123039580882
