file_idx,event_idx,gen_particle_idx,eta,phi,pt,vx,vy,vz,sum_e,sum_e_minus_pz,Q2,x,y
2,801,58,-2.947868585587,1.702726125717,85.039268493652,0.0,0.0,0.0,123.715976769588,221.896193589656,8564.01953125,0.052128363401,0.155574351549
2,802,66,-5.098548412323,0.84610003233,9.129141807556,0.0,0.0,0.0,6.365090452779,11.190488492977,3.065917015076,2.906172e-06,0.999018669128
2,803,48,-3.807443141937,-2.070448875427,41.982532501221,0.0,0.0,0.0,46.572680666569,20.781295492188,1789.856811523438,0.111027747393,0.015265857801
2,804,7,-5.000413894653,-1.714627146721,12.692845344543,0.0,0.0,0.0,12.479298082258,18.341330875602,164.137573242188,0.008422007784,0.018455542624
2,805,30,-4.844583034515,-1.829218864441,13.844205856323,0.0,0.0,0.0,17.329457390285,16.752041298731,209.215393066406,0.002361357445,0.083900846541
2,806,55,-5.176833629608,0.960442066193,9.556336402893,0.0,0.0,0.0,39.092445765045,61.283585437185,103.591087341309,0.000828366668,0.118422500789
2,807,32,-4.6368227005,-2.3716340065,6.836479663849,0.0,0.0,0.0,5.050878490854,5.024760541761,127.170738220215,0.000190402687,0.632482588291
2,808,35,-5.104856967926,-2.015425920486,10.375016212463,0.0,0.0,0.0,79.931233312003,145.864145755039,120.858940124512,0.001046470366,0.109367005527
2,809,50,-5.185924053192,1.062366724014,9.747732162476,0.0,0.0,0.0,31.851271508438,41.370974515232,104.709625244141,0.001071330858,0.092554479837
2,810,30,-4.924485206604,2.849754333496,13.591981887817,0.0,0.0,0.0,21.474064726549,34.597054708906,189.630081176758,0.00696640322,0.025777041912
2,811,7,-4.331518173218,0.717408537865,16.695072174072,0.0,0.0,0.0,2.652122183197,4.681130874122,421.439422607422,0.001178523409,0.338634669781
2,812,35,-3.646726131439,2.856341600418,38.546905517578,0.0,0.0,0.0,182.444563822681,344.746362189979,1929.9130859375,0.007942896336,0.230087637901
2,813,34,-4.512162208557,2.979361534119,13.682147026062,0.0,0.0,0.0,13.577642744999,22.546732450665,288.302398681641,0.000778528396,0.350677788258
2,814,42,-3.280953884125,-0.007221074775,69.642288208008,0.0,0.0,0.0,59.617643662932,50.21029873649,5026.59765625,0.135523989797,0.035123068839
2,815,27,-4.319249629974,0.165365606546,8.977465629578,0.0,0.0,0.0,2.135335252045,3.231152178887,229.418701171875,0.000334903511,0.648699522018
2,816,22,-4.91108751297,1.62448990345,12.006548881531,0.0,0.0,0.0,28.475512396658,47.561427996908,169.770126342773,0.001065609395,0.150868192315
